Plant.ID;Treatment;DAS;Field.Capacity
1745AJ252;D;16;68.43310566
1745AJ252;D;17;60.79951788
1745AJ252;D;18;53.16593009
1745AJ252;D;19;46.73764564
1745AJ252;D;20;41.9164323
1745AJ252;D;21;37.09521896
1745AJ252;D;22;32.6757734
1745AJ252;D;23;28.25632784
1745AJ252;D;24;24.64041784
1745AJ252;D;25;21.42627561
1745AJ252;D;26;18.21213339
1745AJ252;D;27;14.99799116
1745AJ252;D;28;12.18561671
1745AJ252;D;29;9.775010044
1745AJ252;D;30;29.86339896
1745AJ252;D;31;74.45962234
1745AJ252;D;32;76.66934512
1745AJ252;D;33;76.66934512
1745AJ252;D;34;76.66934512
1745AJ252;D;35;76.66934512
1745AJ252;D;36;76.66934512
1745AJ252;D;37;76.66934512
1745AJ252;D;38;76.66934512
1745AJ252;D;39;76.66934512
1745AJ252;D;40;76.26757734
1745AJ252;D;41;76.66934512
1745AJ252;D;42;76.26757734
1745AJ252;D;43;76.26757734
1745AJ252;D;44;76.26757734
1745AJ254;D;1;86.51265569
1745AJ254;D;5;90.12856569
1745AJ254;D;7;86.11088791
1745AJ254;D;8;86.51265569
1745AJ254;D;10;78.07553234
1745AJ254;D;11;77.67376456
1745AJ254;D;12;77.67376456
1745AJ254;D;13;78.07553234
1745AJ254;D;14;77.67376456
1745AJ254;D;15;77.67376456
1745AJ254;D;16;67.62957011
1745AJ254;D;17;57.58537565
1745AJ254;D;18;48.74648453
1745AJ254;D;19;43.12173564
1745AJ254;D;20;37.09521896
1745AJ254;D;21;31.06870229
1745AJ254;D;22;26.24748895
1745AJ254;D;23;22.22981117
1745AJ254;D;24;18.61390117
1745AJ254;D;25;14.99799116
1745AJ254;D;26;11.78384894
1745AJ254;D;27;8.971474488
1745AJ254;D;28;6.560867818
1745AJ254;D;29;4.150261149
1745AJ254;D;30;24.64041784
1745AJ254;D;31;75.26315789
1745AJ254;D;32;77.67376456
1745AJ254;D;33;77.67376456
1745AJ254;D;34;77.67376456
1745AJ254;D;35;78.07553234
1745AJ254;D;36;78.07553234
1745AJ254;D;37;77.27199679
1745AJ254;D;38;77.27199679
1745AJ254;D;39;77.67376456
1745AJ254;D;40;77.67376456
1745AJ254;D;41;77.67376456
1745AJ254;D;42;77.27199679
1745AJ254;D;43;77.27199679
1745AJ254;D;44;77.67376456
1745AJ256;WW;1;91.33386902
1745AJ256;WW;5;94.94977903
1745AJ256;WW;7;91.33386902
1745AJ256;WW;8;90.93210125
1745AJ256;WW;10;82.4949779
1745AJ256;WW;11;82.4949779
1745AJ256;WW;12;82.4949779
1745AJ256;WW;13;82.89674568
1745AJ256;WW;14;82.89674568
1745AJ256;WW;15;82.89674568
1745AJ261;D;1;94.94977903
1745AJ261;D;5;98.56568903
1745AJ261;D;7;94.54801125
1745AJ261;D;8;94.54801125
1745AJ261;D;10;86.51265569
1745AJ261;D;11;86.11088791
1745AJ261;D;12;86.51265569
1745AJ261;D;13;86.51265569
1745AJ261;D;14;86.51265569
1745AJ261;D;15;86.51265569
1745AJ261;D;16;77.67376456
1745AJ261;D;17;69.638409
1745AJ261;D;18;61.60305344
1745AJ261;D;19;55.57653676
1745AJ261;D;20;49.95178787
1745AJ261;D;21;45.13057453
1745AJ261;D;22;40.71112897
1745AJ261;D;23;36.29168341
1745AJ261;D;24;32.6757734
1745AJ261;D;25;29.0598634
1745AJ261;D;26;26.24748895
1745AJ261;D;27;23.4351145
1745AJ261;D;28;20.62274006
1745AJ261;D;29;18.21213339
1745AJ261;D;30;38.70229008
1745AJ261;D;31;83.70028124
1745AJ261;D;32;86.3117718
1745AJ261;D;33;86.3117718
1745AJ261;D;34;86.3117718
1745AJ261;D;35;86.71353957
1745AJ261;D;36;86.71353957
1745AJ261;D;37;86.3117718
1745AJ261;D;38;86.3117718
1745AJ261;D;39;86.3117718
1745AJ261;D;40;86.3117718
1745AJ261;D;41;86.3117718
1745AJ265;WW;1;86.51265569
1745AJ265;WW;5;88.1197268
1745AJ265;WW;7;85.70912013
1745AJ265;WW;8;85.70912013
1745AJ265;WW;10;77.67376456
1745AJ265;WW;11;77.67376456
1745AJ265;WW;12;77.67376456
1745AJ265;WW;13;77.67376456
1745AJ265;WW;14;78.07553234
1745AJ265;WW;15;77.67376456
1745AJ265;WW;16;78.07553234
1745AJ265;WW;17;77.67376456
1745AJ265;WW;18;77.67376456
1745AJ265;WW;19;77.67376456
1745AJ265;WW;20;77.27199679
1745AJ265;WW;21;77.67376456
1745AJ265;WW;22;78.07553234
1745AJ265;WW;23;78.07553234
1745AJ265;WW;24;77.67376456
1745AJ265;WW;25;77.67376456
1745AJ265;WW;26;77.67376456
1745AJ265;WW;27;77.67376456
1745AJ265;WW;28;78.07553234
1745AJ265;WW;29;77.67376456
1745AJ266;D;1;82.89674568
1745AJ266;D;5;86.11088791
1745AJ266;D;7;82.4949779
1745AJ266;D;8;82.4949779
1745AJ266;D;10;74.05785456
1745AJ266;D;11;74.86139012
1745AJ266;D;12;74.45962234
1745AJ266;D;13;74.45962234
1745AJ266;D;14;74.45962234
1745AJ266;D;15;74.45962234
1745AJ266;D;16;66.022499
1745AJ266;D;17;57.98714343
1745AJ266;D;18;50.35355564
1745AJ266;D;19;44.32703897
1745AJ266;D;20;39.10405785
1745AJ266;D;21;33.88107674
1745AJ266;D;22;29.46163118
1745AJ266;D;23;25.04218562
1745AJ266;D;24;20.62274006
1745AJ266;D;25;17.00683005
1745AJ266;D;26;13.39092005
1745AJ266;D;27;9.775010044
1745AJ266;D;28;6.962635597
1745AJ266;D;29;4.150261149
1745AJ266;D;30;24.23865006
1745AJ266;D;31;71.64724789
1745AJ266;D;32;73.85697067
1745AJ266;D;33;74.25873845
1745AJ266;D;34;74.25873845
1745AJ266;D;35;74.66050623
1745AJ266;D;36;73.85697067
1745AJ266;D;37;74.25873845
1745AJ266;D;38;74.25873845
1745AJ266;D;39;74.66050623
1745AJ266;D;40;74.25873845
1745AJ266;D;41;73.45520289
1745AJ266;D;42;74.25873845
1745AJ266;D;43;73.45520289
1745AJ267;D;1;94.14624347
1745AJ267;D;5;97.3603857
1745AJ267;D;7;93.74447569
1745AJ267;D;8;93.74447569
1745AJ267;D;10;85.30735235
1745AJ267;D;11;85.30735235
1745AJ267;D;12;85.70912013
1745AJ267;D;13;85.70912013
1745AJ267;D;14;85.70912013
1745AJ267;D;15;85.70912013
1745AJ267;D;16;76.46846123
1745AJ267;D;17;67.62957011
1745AJ267;D;18;59.99598232
1745AJ267;D;19;55.17476898
1745AJ267;D;20;50.35355564
1745AJ267;D;21;45.13057453
1745AJ267;D;22;40.30936119
1745AJ267;D;23;35.88991563
1745AJ267;D;24;31.47047007
1745AJ267;D;25;27.85456006
1745AJ267;D;26;24.64041784
1745AJ267;D;27;21.42627561
1745AJ267;D;28;18.21213339
1745AJ267;D;29;15.80152672
1745AJ267;D;30;36.29168341
1745AJ267;D;31;83.29851346
1745AJ267;D;32;85.91000402
1745AJ267;D;33;85.91000402
1745AJ267;D;34;85.50823624
1745AJ267;D;35;85.50823624
1745AJ267;D;36;85.50823624
1745AJ269;D;1;90.12856569
1745AJ269;D;5;93.34270791
1745AJ269;D;7;89.72679791
1745AJ269;D;8;89.72679791
1745AJ269;D;10;81.69144235
1745AJ269;D;11;81.69144235
1745AJ269;D;12;81.69144235
1745AJ269;D;13;81.69144235
1745AJ269;D;14;81.69144235
1745AJ269;D;15;81.69144235
1745AJ269;D;16;73.254319
1745AJ269;D;17;65.21896344
1745AJ269;D;18;57.98714343
1745AJ269;D;19;51.96062676
1745AJ269;D;20;47.13941342
1745AJ269;D;21;42.31820008
1745AJ269;D;22;38.3005223
1745AJ269;D;23;33.88107674
1745AJ269;D;24;30.26516673
1745AJ269;D;25;26.64925673
1745AJ269;D;26;23.83688228
1745AJ269;D;27;21.02450783
1745AJ269;D;28;18.21213339
1745AJ269;D;29;15.80152672
1745AJ269;D;30;36.29168341
1745AJ269;D;31;79.28083568
1745AJ269;D;32;81.28967457
1745AJ269;D;33;81.69144235
1745AJ269;D;34;81.28967457
1745AJ269;D;35;81.69144235
1745AJ269;D;36;81.28967457
1745AJ269;D;37;81.28967457
1745AJ269;D;38;81.28967457
1745AJ269;D;39;80.88790679
1745AJ269;D;40;81.28967457
1745AJ269;D;41;81.28967457
1745AJ269;D;42;81.28967457
1745AJ269;D;43;80.88790679
1745AJ269;D;44;81.28967457
1745AJ271;D;1;88.92326235
1745AJ271;D;5;92.13740458
1745AJ271;D;7;88.52149458
1745AJ271;D;8;88.52149458
1745AJ271;D;10;80.48613901
1745AJ271;D;11;80.48613901
1745AJ271;D;12;80.48613901
1745AJ271;D;13;80.08437123
1745AJ271;D;14;80.48613901
1745AJ271;D;15;80.48613901
1745AJ271;D;16;72.04901567
1745AJ271;D;17;64.41542788
1745AJ271;D;18;57.18360787
1745AJ271;D;19;51.96062676
1745AJ271;D;20;46.73764564
1745AJ271;D;21;42.31820008
1745AJ271;D;22;38.3005223
1745AJ271;D;23;33.88107674
1745AJ271;D;24;30.26516673
1745AJ271;D;25;26.64925673
1745AJ271;D;26;23.83688228
1745AJ271;D;27;20.62274006
1745AJ271;D;28;18.21213339
1745AJ271;D;29;15.39975894
1745AJ271;D;30;35.88991563
1745AJ271;D;31;78.07553234
1745AJ271;D;32;80.28525512
1745AJ271;D;33;80.28525512
1745AJ271;D;34;80.28525512
1745AJ271;D;35;80.28525512
1745AJ271;D;36;80.28525512
1745AJ271;D;37;80.28525512
1745AJ271;D;38;80.28525512
1745AJ273;D;1;84.10204902
1745AJ273;D;5;84.90558457
1745AJ273;D;7;83.29851346
1745AJ273;D;8;83.70028124
1745AJ273;D;10;75.26315789
1745AJ273;D;11;75.66492567
1745AJ273;D;12;75.66492567
1745AJ273;D;13;75.66492567
1745AJ273;D;14;75.26315789
1745AJ273;D;15;75.66492567
1745AJ273;D;16;65.21896344
1745AJ273;D;17;55.97830454
1745AJ273;D;18;47.5411812
1745AJ273;D;19;42.71996786
1745AJ273;D;20;37.49698674
1745AJ273;D;21;31.87223785
1745AJ273;D;22;27.45279229
1745AJ273;D;23;23.03334673
1745AJ273;D;24;19.41743672
1745AJ273;D;25;15.80152672
1745AJ273;D;26;12.98915227
1745AJ273;D;27;10.17677782
1745AJ273;D;28;6.962635597
1745AJ273;D;29;4.552028927
1745AJ273;D;30;25.04218562
1745AJ273;D;31;72.85255123
1745AJ273;D;32;102.5833668
1745AJ273;D;33;103.7886701
1745AJ273;D;34;85.70912013
1745AJ273;D;35;75.66492567
1745AJ273;D;36;75.26315789
1745AJ273;D;37;75.26315789
1745AJ273;D;38;75.26315789
1745AJ273;D;39;75.26315789
1745AJ273;D;40;74.86139012
1745AJ273;D;41;75.66492567
1745AJ273;D;42;75.26315789
1745AJ273;D;43;75.26315789
1745AJ273;D;44;75.26315789
1745AJ277;WW;1;87.71795902
1745AJ277;WW;5;91.7356368
1745AJ277;WW;7;87.31619124
1745AJ277;WW;8;87.31619124
1745AJ277;WW;10;78.8790679
1745AJ277;WW;11;79.28083568
1745AJ277;WW;12;78.8790679
1745AJ277;WW;13;79.28083568
1745AJ277;WW;14;79.28083568
1745AJ277;WW;15;79.28083568
1745AJ277;WW;16;79.28083568
1745AJ277;WW;17;79.28083568
1745AJ277;WW;18;79.28083568
1745AJ277;WW;19;79.28083568
1745AJ277;WW;20;78.8790679
1745AJ277;WW;21;78.8790679
1745AJ277;WW;22;78.8790679
1745AJ277;WW;23;79.28083568
1745AJ277;WW;24;78.8790679
1745AJ277;WW;25;79.28083568
1745AJ277;WW;26;79.28083568
1745AJ277;WW;27;78.8790679
1745AJ277;WW;28;79.28083568
1745AJ277;WW;29;78.8790679
1745AJ277;WW;30;79.28083568
1745AJ277;WW;31;79.28083568
1745AJ277;WW;32;79.28083568
1745AJ277;WW;33;78.47730012
1745AJ277;WW;34;79.28083568
1745AJ277;WW;35;78.8790679
1745AJ277;WW;36;79.28083568
1745AJ277;WW;37;78.8790679
1745AJ277;WW;38;78.8790679
1745AJ277;WW;39;78.8790679
1745AJ277;WW;40;78.8790679
1745AJ277;WW;41;78.8790679
1745AJ277;WW;42;78.8790679
1745AJ277;WW;43;78.8790679
1745AJ277;WW;44;78.8790679
1745AJ278;D;1;87.31619124
1745AJ278;D;5;91.33386902
1745AJ278;D;7;87.31619124
1745AJ278;D;8;86.91442346
1745AJ278;D;10;78.47730012
1745AJ278;D;11;78.8790679
1745AJ278;D;12;78.47730012
1745AJ278;D;13;78.8790679
1745AJ278;D;14;78.8790679
1745AJ278;D;15;78.8790679
1745AJ278;D;16;70.84371233
1745AJ278;D;17;63.21012455
1745AJ278;D;18;55.97830454
1745AJ278;D;19;49.95178787
1745AJ278;D;20;44.32703897
1745AJ278;D;21;39.50582563
1745AJ278;D;22;34.68461229
1745AJ278;D;23;29.86339896
1745AJ278;D;24;25.84572117
1745AJ278;D;25;21.82804339
1745AJ278;D;26;17.81036561
1745AJ278;D;27;14.1944556
1745AJ278;D;28;10.98031338
1745AJ278;D;29;7.766171153
1745AJ281;D;1;82.4949779
1745AJ281;D;5;86.91442346
1745AJ281;D;7;82.09321012
1745AJ281;D;8;82.09321012
1745AJ281;D;10;73.65608678
1745AJ281;D;11;74.05785456
1745AJ281;D;12;73.65608678
1745AJ281;D;13;73.65608678
1745AJ281;D;14;74.05785456
1745AJ281;D;15;74.05785456
1745AJ281;D;16;66.022499
1745AJ281;D;17;57.98714343
1745AJ281;D;18;50.75532342
1745AJ281;D;19;45.13057453
1745AJ281;D;20;39.50582563
1745AJ281;D;21;34.28284452
1745AJ281;D;22;30.26516673
1745AJ281;D;23;25.84572117
1745AJ281;D;24;21.42627561
1745AJ281;D;25;17.40859783
1745AJ281;D;26;14.1944556
1745AJ281;D;27;10.5785456
1745AJ281;D;28;7.364403375
1745AJ281;D;29;4.552028927
1745AJ281;D;30;24.64041784
1745AJ281;D;31;71.24548011
1745AJ281;D;32;73.45520289
1745AJ281;D;33;73.85697067
1745AJ281;D;34;73.85697067
1745AJ281;D;35;73.85697067
1745AJ281;D;36;73.85697067
1745AJ281;D;37;73.85697067
1745AJ281;D;38;73.45520289
1745AJ282;D;1;87.71795902
1745AJ282;D;5;90.93210125
1745AJ282;D;7;87.31619124
1745AJ282;D;8;87.31619124
1745AJ282;D;10;78.8790679
1745AJ282;D;11;79.28083568
1745AJ282;D;12;78.8790679
1745AJ282;D;13;79.28083568
1745AJ282;D;14;79.28083568
1745AJ282;D;15;79.28083568
1745AJ282;D;16;70.04017678
1745AJ282;D;17;60.79951788
1745AJ283;D;1;83.70028124
1745AJ283;D;5;86.11088791
1745AJ283;D;7;83.29851346
1745AJ283;D;8;83.29851346
1745AJ283;D;10;75.26315789
1745AJ283;D;11;74.86139012
1745AJ283;D;12;75.26315789
1745AJ283;D;13;75.26315789
1745AJ283;D;14;75.26315789
1745AJ283;D;15;74.86139012
1745AJ283;D;16;66.022499
1745AJ283;D;17;57.58537565
1745AJ283;D;18;49.95178787
1745AJ283;D;19;44.72880675
1745AJ283;D;20;39.50582563
1745AJ283;D;21;34.68461229
1745AJ283;D;22;30.26516673
1745AJ283;D;23;25.84572117
1745AJ283;D;24;22.22981117
1745AJ283;D;25;18.61390117
1745AJ283;D;26;15.80152672
1745AJ283;D;27;12.58738449
1745AJ283;D;28;9.775010044
1745AJ283;D;29;6.962635597
1745AJ283;D;30;27.45279229
1745AJ283;D;31;73.254319
1745AJ283;D;32;75.06227401
1745AJ283;D;33;75.46404178
1745AJ283;D;34;75.06227401
1745AJ284;D;1;86.11088791
1745AJ284;D;5;89.32503013
1745AJ284;D;7;85.70912013
1745AJ284;D;8;85.30735235
1745AJ284;D;10;77.67376456
1745AJ284;D;11;77.67376456
1745AJ284;D;12;77.27199679
1745AJ284;D;13;77.67376456
1745AJ284;D;14;77.27199679
1745AJ284;D;15;77.67376456
1745AJ284;D;16;68.83487344
1745AJ284;D;17;60.3977501
1745AJ284;D;18;52.76416231
1745AJ284;D;19;46.73764564
1745AJ284;D;20;41.51466452
1745AJ284;D;21;36.29168341
1745AJ284;D;22;32.27400562
1745AJ284;D;23;27.85456006
1745AJ284;D;24;24.23865006
1745AJ286;D;1;90.93210125
1745AJ286;D;5;92.94094014
1745AJ286;D;7;90.53033347
1745AJ286;D;8;90.53033347
1745AJ286;D;10;82.09321012
1745AJ286;D;11;82.4949779
1745AJ286;D;12;82.09321012
1745AJ286;D;13;82.4949779
1745AJ286;D;14;82.4949779
1745AJ286;D;15;82.09321012
1745AJ286;D;16;72.85255123
1745AJ286;D;17;64.0136601
1745AJ286;D;18;56.38007232
1745AJ286;D;19;51.55885898
1745AJ286;D;20;45.93411008
1745AJ286;D;21;41.11289675
1745AJ286;D;22;36.29168341
1745AJ286;D;23;31.87223785
1745AJ286;D;24;27.85456006
1745AJ286;D;25;24.23865006
1745AJ286;D;26;21.02450783
1745AJ286;D;27;17.81036561
1745AJ286;D;28;14.59622338
1745AJ286;D;29;11.78384894
1745AJ286;D;30;32.27400562
1745AJ286;D;31;79.68260346
1745AJ286;D;32;82.29409401
1745AJ286;D;33;82.29409401
1745AJ286;D;34;82.29409401
1745AJ286;D;35;82.29409401
1745AJ286;D;36;82.29409401
1745AJ286;D;37;81.89232624
1745AJ286;D;38;81.89232624
1745AJ286;D;39;81.89232624
1745AJ286;D;40;81.89232624
1745AJ286;D;41;82.29409401
1745AJ286;D;42;81.89232624
1745AJ286;D;43;81.89232624
1745AJ286;D;44;81.89232624
1745AJ287;WW;1;82.89674568
1745AJ287;WW;5;85.70912013
1745AJ287;WW;7;82.4949779
1745AJ287;WW;8;82.4949779
1745AJ287;WW;10;74.45962234
1745AJ287;WW;11;74.45962234
1745AJ287;WW;12;74.45962234
1745AJ287;WW;13;74.45962234
1745AJ287;WW;14;74.45962234
1745AJ287;WW;15;74.45962234
1745AJ287;WW;16;74.45962234
1745AJ287;WW;17;74.45962234
1745AJ287;WW;18;74.05785456
1745AJ287;WW;19;74.45962234
1745AJ287;WW;20;74.05785456
1745AJ287;WW;21;74.45962234
1745AJ287;WW;22;74.05785456
1745AJ287;WW;23;74.05785456
1745AJ287;WW;24;74.05785456
1745AJ287;WW;25;74.45962234
1745AJ287;WW;26;74.45962234
1745AJ287;WW;27;74.05785456
1745AJ287;WW;28;74.05785456
1745AJ287;WW;29;74.45962234
1745AJ287;WW;30;74.45962234
1745AJ287;WW;31;74.45962234
1745AJ287;WW;32;74.05785456
1745AJ287;WW;33;74.05785456
1745AJ287;WW;34;74.05785456
1745AJ287;WW;35;74.05785456
1745AJ287;WW;36;74.45962234
1745AJ287;WW;37;74.05785456
1745AJ287;WW;38;74.05785456
1745AJ287;WW;39;73.65608678
1745AJ287;WW;40;73.65608678
1745AJ287;WW;41;74.05785456
1745AJ287;WW;42;74.05785456
1745AJ287;WW;43;74.05785456
1745AJ287;WW;44;74.05785456
1745AJ289;D;1;92.53917236
1745AJ289;D;5;94.54801125
1745AJ289;D;7;92.13740458
1745AJ289;D;8;92.13740458
1745AJ289;D;10;84.10204902
1745AJ289;D;11;84.10204902
1745AJ289;D;12;83.70028124
1745AJ289;D;13;83.70028124
1745AJ289;D;14;84.10204902
1745AJ289;D;15;83.70028124
1745AJ289;D;16;73.65608678
1745AJ289;D;17;64.41542788
1745AJ289;D;18;56.38007232
1745AJ289;D;19;51.1570912
1745AJ289;D;20;45.53234231
1745AJ289;D;21;40.30936119
1745AJ289;D;22;35.88991563
1745AJ289;D;23;31.87223785
1745AJ289;D;24;28.25632784
1745AJ289;D;25;25.44395339
1745AJ289;D;26;22.22981117
1745AJ289;D;27;19.41743672
1745AJ289;D;28;17.00683005
1745AJ289;D;29;14.59622338
1745AJ289;D;30;35.08638007
1745AJ289;D;31;81.69144235
1745AJ289;D;32;83.49939735
1745AJ289;D;33;83.49939735
1745AJ289;D;34;83.90116513
1745AJ291;D;1;82.89674568
1745AJ291;D;5;86.11088791
1745AJ291;D;7;82.4949779
1745AJ291;D;8;82.4949779
1745AJ291;D;10;74.45962234
1745AJ291;D;11;74.45962234
1745AJ291;D;12;74.45962234
1745AJ291;D;13;73.65608678
1745AJ291;D;14;74.45962234
1745AJ291;D;15;74.05785456
1745AJ291;D;16;65.21896344
1745AJ291;D;17;57.18360787
1745AJ291;D;18;49.95178787
1745AJ291;D;19;44.32703897
1745AJ291;D;20;38.70229008
1745AJ291;D;21;33.47930896
1745AJ291;D;22;29.0598634
1745AJ291;D;23;24.23865006
1745AJ291;D;24;20.22097228
1745AJ291;D;25;16.2032945
1745AJ291;D;26;12.58738449
1745AJ291;D;27;8.971474488
1745AJ291;D;28;5.757332262
1745AJ291;D;29;2.944957814
1745AJ292;D;1;83.70028124
1745AJ292;D;5;87.71795902
1745AJ292;D;7;83.29851346
1745AJ292;D;8;83.29851346
1745AJ292;D;10;75.26315789
1745AJ292;D;11;75.26315789
1745AJ292;D;12;74.86139012
1745AJ292;D;13;74.86139012
1745AJ292;D;14;75.26315789
1745AJ292;D;15;75.26315789
1745AJ292;D;16;66.82603455
1745AJ292;D;17;58.79067899
1745AJ292;D;18;51.1570912
1745AJ292;D;19;45.13057453
1745AJ292;D;20;39.90759341
1745AJ292;D;21;34.68461229
1745AJ292;D;22;30.26516673
1745AJ293;D;1;87.31619124
1745AJ293;D;5;90.12856569
1745AJ293;D;7;86.91442346
1745AJ293;D;8;86.91442346
1745AJ293;D;10;78.8790679
1745AJ293;D;11;78.8790679
1745AJ293;D;12;78.8790679
1745AJ293;D;13;78.47730012
1745AJ293;D;14;78.47730012
1745AJ293;D;15;78.47730012
1745AJ293;D;16;69.23664122
1745AJ293;D;17;60.79951788
1745AJ293;D;18;52.76416231
1745AJ293;D;19;47.13941342
1745AJ293;D;20;41.51466452
1745AJ293;D;21;36.29168341
1745AJ293;D;22;31.47047007
1745AJ293;D;23;27.85456006
1745AJ293;D;24;24.23865006
1745AJ293;D;25;21.42627561
1745AJ293;D;26;18.61390117
1745AJ293;D;27;16.2032945
1745AJ296;D;1;76.06669345
1745AJ296;D;5;76.87022901
1745AJ296;D;7;75.26315789
1745AJ296;D;8;75.26315789
1745AJ296;D;10;67.62957011
1745AJ296;D;11;67.22780233
1745AJ296;D;12;67.62957011
1745AJ296;D;13;67.22780233
1745AJ296;D;14;67.62957011
1745AJ296;D;15;67.62957011
1745AJ296;D;16;57.18360787
1745AJ296;D;17;47.5411812
1745AJ296;D;18;41.11289675
1745AJ296;D;19;35.48814785
1745AJ296;D;20;30.26516673
1745AJ296;D;21;25.84572117
1745AJ296;D;22;23.03334673
1745AJ296;D;23;19.8192045
1745AJ296;D;24;17.40859783
1745AJ296;D;25;14.99799116
1745AJ296;D;26;12.58738449
1745AJ296;D;27;10.5785456
1745AJ296;D;28;8.971474488
1745AJ296;D;29;6.962635597
1745AJ296;D;30;27.85456006
1745AJ296;D;31;65.62073122
1745AJ296;D;32;67.02691844
1745AJ296;D;33;67.02691844
1745AJ296;D;34;67.42868622
1745AJ296;D;35;67.42868622
1745AJ296;D;36;67.42868622
1745AJ296;D;37;67.42868622
1745AJ296;D;38;67.42868622
1745AJ296;D;39;67.02691844
1745AJ296;D;40;67.42868622
1745AJ296;D;41;67.42868622
1745AJ296;D;42;67.02691844
1745AJ296;D;43;67.02691844
1745AJ296;D;44;67.02691844
1745AJ299;D;1;73.254319
1745AJ299;D;5;77.27199679
1745AJ299;D;7;72.85255123
1745AJ299;D;8;72.85255123
1745AJ299;D;10;64.81719566
1745AJ299;D;11;64.81719566
1745AJ299;D;12;64.41542788
1745AJ299;D;13;64.41542788
1745AJ299;D;14;64.81719566
1745AJ299;D;15;64.41542788
1745AJ299;D;16;55.57653676
1745AJ299;D;17;47.13941342
1745AJ299;D;18;39.50582563
1745AJ299;D;19;35.08638007
1745AJ299;D;20;29.46163118
1745AJ299;D;21;24.23865006
1745AJ299;D;22;20.22097228
1745AJ299;D;23;16.2032945
1745AJ299;D;24;12.58738449
1745AJ299;D;25;9.373242266
1745AJ299;D;26;6.560867818
1745AJ299;D;27;3.346725593
1745AJ299;D;28;0.936118923
1745AJ299;D;29;-1.876255524
1745AJ299;D;30;19.01566894
1745AJ299;D;31;62.40658899
1745AJ299;D;32;64.81719566
1745AJ299;D;33;64.81719566
1745AJ299;D;34;64.41542788
1745AJ299;D;35;64.41542788
1745AJ299;D;36;64.41542788
1745AJ299;D;37;64.41542788
1745AJ299;D;38;64.41542788
1745AJ299;D;39;64.41542788
1745AJ299;D;40;64.81719566
1745AJ299;D;41;64.41542788
1745AJ299;D;42;64.41542788
1745AJ299;D;43;64.0136601
1745AJ299;D;44;64.41542788
1745AJ300;D;1;83.70028124
1745AJ300;D;5;88.1197268
1745AJ300;D;7;83.70028124
1745AJ300;D;8;83.70028124
1745AJ300;D;10;75.26315789
1745AJ300;D;11;74.86139012
1745AJ300;D;12;75.26315789
1745AJ300;D;13;75.26315789
1745AJ300;D;14;75.26315789
1745AJ300;D;15;75.26315789
1745AJ300;D;16;66.82603455
