Plant.ID;Treatment;DAS;Field.Capacity
1745AJ300;D;17;58.79067899
1745AJ300;D;18;51.55885898
1745AJ300;D;19;45.93411008
1745AJ300;D;20;40.71112897
1745AJ300;D;21;35.48814785
1745AJ300;D;22;31.06870229
1745AJ300;D;23;27.05102451
1745AJ300;D;24;22.63157895
1745AJ300;D;25;19.01566894
1745AJ300;D;26;15.39975894
1745AJ300;D;27;12.18561671
1745AJ300;D;28;9.373242266
1745AJ300;D;29;6.15910004
1745AJ300;D;30;26.24748895
1745AJ300;D;31;73.254319
1745AJ300;D;32;75.06227401
1745AJ300;D;33;75.06227401
1745AJ300;D;34;74.66050623
1745AJ302;WW;1;82.09321012
1745AJ302;WW;5;83.70028124
1745AJ302;WW;7;81.69144235
1745AJ302;WW;8;81.69144235
1745AJ302;WW;10;73.65608678
1745AJ302;WW;11;73.254319
1745AJ302;WW;12;73.65608678
1745AJ302;WW;13;73.254319
1745AJ302;WW;14;73.254319
1745AJ302;WW;15;73.65608678
1745AJ302;WW;16;73.65608678
1745AJ302;WW;17;73.65608678
1745AJ302;WW;18;73.65608678
1745AJ302;WW;19;73.254319
1745AJ302;WW;20;73.254319
1745AJ302;WW;21;73.254319
1745AJ302;WW;22;73.65608678
1745AJ302;WW;23;73.254319
1745AJ302;WW;24;73.65608678
1745AJ302;WW;25;73.254319
1745AJ302;WW;26;73.254319
1745AJ302;WW;27;73.254319
1745AJ302;WW;28;73.254319
1745AJ302;WW;29;73.254319
1745AJ304;D;1;84.10204902
1745AJ304;D;5;83.70028124
1745AJ304;D;7;83.29851346
1745AJ304;D;8;83.70028124
1745AJ304;D;10;75.26315789
1745AJ304;D;11;75.66492567
1745AJ304;D;12;75.26315789
1745AJ304;D;13;75.26315789
1745AJ304;D;14;75.26315789
1745AJ304;D;15;75.66492567
1745AJ304;D;16;64.0136601
1745AJ304;D;17;53.16593009
1745AJ304;D;18;44.72880675
1745AJ304;D;19;39.90759341
1745AJ304;D;20;34.68461229
1745AJ304;D;21;30.26516673
1745AJ304;D;22;26.24748895
1745AJ304;D;23;22.63157895
1745AJ304;D;24;19.8192045
1745AJ304;D;25;16.60506227
1745AJ304;D;26;14.1944556
1745AJ304;D;27;11.78384894
1745AJ304;D;28;9.373242266
1745AJ304;D;29;7.364403375
1745AJ304;D;30;28.25632784
1745AJ304;D;31;73.254319
1745AJ306;D;1;82.09321012
1745AJ306;D;5;85.70912013
1745AJ306;D;7;81.69144235
1745AJ306;D;8;81.69144235
1745AJ306;D;10;73.65608678
1745AJ306;D;11;73.65608678
1745AJ306;D;12;73.65608678
1745AJ306;D;13;73.254319
1745AJ306;D;14;73.65608678
1745AJ306;D;15;73.254319
1745AJ306;D;16;64.41542788
1745AJ306;D;17;55.97830454
1745AJ306;D;18;48.34471675
1745AJ306;D;19;43.92527119
1745AJ306;D;20;38.3005223
1745AJ306;D;21;33.47930896
1745AJ306;D;22;29.46163118
1745AJ306;D;23;25.44395339
1745AJ306;D;24;22.22981117
1745AJ306;D;25;19.41743672
1745AJ306;D;26;16.60506227
1745AJ306;D;27;14.1944556
1745AJ306;D;28;12.18561671
1745AJ306;D;29;9.775010044
1745AJ306;D;30;30.66693451
1745AJ306;D;31;71.64724789
1745AJ306;D;32;73.45520289
1745AJ306;D;33;73.45520289
1745AJ306;D;34;73.45520289
1745AJ306;D;35;73.45520289
1745AJ306;D;36;73.45520289
1745AJ306;D;37;73.45520289
1745AJ306;D;38;73.45520289
1745AJ306;D;39;73.05343511
1745AJ306;D;40;73.45520289
1745AJ306;D;41;73.45520289
1745AJ306;D;42;73.45520289
1745AJ306;D;43;73.45520289
1745AJ306;D;44;73.45520289
1745AJ307;D;1;88.92326235
1745AJ307;D;5;92.13740458
1745AJ307;D;7;88.52149458
1745AJ307;D;8;88.52149458
1745AJ307;D;10;80.08437123
1745AJ307;D;11;80.48613901
1745AJ307;D;12;80.08437123
1745AJ307;D;13;80.48613901
1745AJ307;D;14;80.48613901
1745AJ307;D;15;80.08437123
1745AJ307;D;16;70.84371233
1745AJ307;D;17;61.60305344
1745AJ307;D;18;53.16593009
1745AJ307;D;19;47.94294898
1745AJ307;D;20;40.71112897
1745AJ307;D;21;35.08638007
1745AJ307;D;22;30.66693451
1745AJ307;D;23;27.05102451
1745AJ307;D;24;23.4351145
1745AJ307;D;25;20.62274006
1745AJ307;D;26;17.81036561
1745AJ307;D;27;14.99799116
1745AJ307;D;28;12.58738449
1745AJ307;D;29;10.5785456
1745AJ307;D;30;31.06870229
1745AJ307;D;31;78.07553234
1745AJ307;D;32;80.28525512
1745AJ307;D;33;80.28525512
1745AJ307;D;34;80.28525512
1745AJ307;D;35;80.28525512
1745AJ307;D;36;80.28525512
1745AJ307;D;37;80.28525512
1745AJ307;D;38;80.28525512
1745AJ307;D;39;80.28525512
1745AJ307;D;40;79.88348734
1745AJ307;D;41;80.28525512
1745AJ307;D;42;80.28525512
1745AJ307;D;43;80.28525512
1745AJ307;D;44;79.88348734
1745AJ311;D;1;87.71795902
1745AJ311;D;5;90.53033347
1745AJ311;D;7;87.31619124
1745AJ311;D;8;87.31619124
1745AJ311;D;10;78.8790679
1745AJ311;D;11;79.28083568
1745AJ311;D;12;79.28083568
1745AJ311;D;13;78.47730012
1745AJ311;D;14;79.28083568
1745AJ311;D;15;79.28083568
1745AJ311;D;16;67.62957011
1745AJ311;D;17;57.18360787
1745AJ311;D;18;48.74648453
1745AJ311;D;19;42.71996786
1745AJ311;D;20;35.48814785
1745AJ311;D;21;29.46163118
1745AJ311;D;22;25.44395339
1745AJ311;D;23;22.22981117
1745AJ311;D;24;19.01566894
1745AJ311;D;25;16.60506227
1745AJ311;D;26;13.79268783
1745AJ311;D;27;11.78384894
1745AJ311;D;28;9.775010044
1745AJ311;D;29;7.766171153
1745AJ311;D;30;28.65809562
1745AJ311;D;31;76.46846123
1745AJ311;D;32;79.07995179
1745AJ311;D;33;79.07995179
1745AJ311;D;34;79.07995179
1745AJ311;D;35;79.07995179
1745AJ311;D;36;79.48171957
1745AJ311;D;37;79.07995179
1745AJ311;D;38;79.07995179
1745AJ311;D;39;79.07995179
1745AJ311;D;40;78.67818401
1745AJ311;D;41;79.07995179
1745AJ311;D;42;79.07995179
1745AJ311;D;43;78.67818401
1745AJ311;D;44;79.07995179
1745AJ312;WW;1;91.7356368
1745AJ312;WW;5;91.7356368
1745AJ312;WW;7;90.93210125
1745AJ312;WW;8;91.33386902
1745AJ312;WW;10;82.89674568
1745AJ312;WW;11;83.29851346
1745AJ312;WW;12;82.89674568
1745AJ312;WW;13;82.89674568
1745AJ312;WW;14;83.29851346
1745AJ312;WW;15;82.89674568
1745AJ315;WW;1;82.09321012
1745AJ315;WW;5;84.10204902
1745AJ315;WW;7;81.69144235
1745AJ315;WW;8;81.28967457
1745AJ315;WW;10;73.254319
1745AJ315;WW;11;73.65608678
1745AJ315;WW;12;73.254319
1745AJ315;WW;13;73.254319
1745AJ315;WW;14;73.65608678
1745AJ315;WW;15;73.65608678
1745AJ315;WW;16;73.254319
1745AJ315;WW;17;73.254319
1745AJ315;WW;18;73.254319
1745AJ315;WW;19;73.254319
1745AJ315;WW;20;72.85255123
1745AJ315;WW;21;73.254319
1745AJ315;WW;22;73.254319
1745AJ316;D;1;83.29851346
1745AJ316;D;5;86.51265569
1745AJ316;D;7;82.89674568
1745AJ316;D;8;82.89674568
1745AJ316;D;10;74.86139012
1745AJ316;D;11;74.86139012
1745AJ316;D;12;74.45962234
1745AJ316;D;13;74.45962234
1745AJ316;D;14;74.45962234
1745AJ316;D;15;74.86139012
1745AJ316;D;16;65.62073122
1745AJ316;D;17;56.7818401
1745AJ316;D;18;49.55002009
1745AJ316;D;19;45.13057453
1745AJ316;D;20;39.90759341
1745AJ316;D;21;34.68461229
1745AJ316;D;22;30.66693451
1745AJ316;D;23;26.64925673
1745AJ316;D;24;23.4351145
1745AJ316;D;25;20.62274006
1745AJ316;D;26;17.81036561
1745AJ316;D;27;14.99799116
1745AJ316;D;28;12.58738449
1745AJ316;D;29;10.17677782
1745AJ316;D;30;30.66693451
1745AJ316;D;31;72.85255123
1745AJ316;D;32;74.45962234
1745AJ316;D;33;74.45962234
1745AJ316;D;34;74.45962234
1745AJ316;D;35;74.45962234
1745AJ316;D;36;74.45962234
1745AJ316;D;37;74.45962234
1745AJ316;D;38;74.86139012
1745AJ316;D;39;74.45962234
1745AJ316;D;40;74.05785456
1745AJ316;D;41;74.45962234
1745AJ316;D;42;74.45962234
1745AJ316;D;43;74.45962234
1745AJ316;D;44;74.45962234
1745AJ320;D;1;85.70912013
1745AJ320;D;5;88.1197268
1745AJ320;D;7;85.30735235
1745AJ320;D;8;85.30735235
1745AJ320;D;10;76.87022901
1745AJ320;D;11;76.87022901
1745AJ320;D;12;77.27199679
1745AJ320;D;13;76.87022901
1745AJ320;D;14;77.27199679
1745AJ320;D;15;77.27199679
1745AJ320;D;16;67.22780233
1745AJ320;D;17;57.58537565
1745AJ320;D;18;48.74648453
1745AJ320;D;19;42.71996786
1745AJ320;D;20;37.49698674
1745AJ320;D;21;31.47047007
1745AJ320;D;22;26.64925673
1745AJ320;D;23;22.22981117
1745AJ320;D;24;18.61390117
1745AJ320;D;25;15.39975894
1745AJ320;D;26;12.18561671
1745AJ320;D;27;9.373242266
1745AJ320;D;28;6.560867818
1745AJ320;D;29;4.150261149
1745AJ320;D;30;25.04218562
1745AJ320;D;31;74.45962234
1745AJ320;D;32;77.0711129
1745AJ320;D;33;77.0711129
1745AJ320;D;34;77.0711129
1745AJ320;D;35;77.0711129
1745AJ320;D;36;77.0711129
1745AJ320;D;37;77.0711129
1745AJ320;D;38;77.47288067
1745AJ320;D;39;77.0711129
1745AJ320;D;40;76.66934512
1745AJ320;D;41;77.0711129
1745AJ324;WW;1;86.11088791
1745AJ324;WW;5;88.92326235
1745AJ324;WW;7;85.70912013
1745AJ324;WW;8;86.11088791
1745AJ324;WW;10;77.67376456
1745AJ324;WW;11;77.67376456
1745AJ324;WW;12;77.27199679
1745AJ324;WW;13;77.27199679
1745AJ324;WW;14;77.67376456
1745AJ324;WW;15;77.27199679
1745AJ324;WW;16;77.27199679
1745AJ324;WW;17;77.27199679
1745AJ324;WW;18;77.27199679
1745AJ324;WW;20;76.06669345
1745AJ324;WW;21;77.27199679
1745AJ324;WW;22;77.27199679
1745AJ324;WW;23;77.27199679
1745AJ324;WW;24;77.27199679
1745AJ324;WW;25;76.87022901
1745AJ324;WW;26;77.67376456
1745AJ324;WW;27;77.27199679
1745AJ324;WW;28;77.27199679
1745AJ324;WW;29;77.27199679
1745AJ324;WW;30;76.87022901
1745AJ324;WW;31;77.27199679
1745AJ324;WW;32;77.47288067
1745AJ324;WW;33;77.47288067
1745AJ324;WW;34;77.47288067
1745AJ324;WW;35;77.47288067
1745AJ324;WW;36;77.0711129
1745AJ342;WW;1;88.52149458
1745AJ342;WW;5;90.12856569
1745AJ342;WW;7;87.71795902
1745AJ342;WW;8;88.1197268
1745AJ342;WW;10;79.68260346
1745AJ342;WW;11;80.08437123
1745AJ342;WW;12;79.68260346
1745AJ342;WW;13;79.68260346
1745AJ342;WW;14;80.08437123
1745AJ342;WW;15;79.68260346
1745AJ342;WW;16;80.08437123
1745AJ342;WW;17;79.68260346
1745AJ342;WW;18;80.08437123
1745AJ342;WW;20;78.8790679
1745AJ342;WW;21;80.08437123
1745AJ342;WW;22;80.08437123
1745AJ342;WW;23;79.68260346
1745AJ342;WW;24;80.08437123
1745AJ342;WW;25;79.68260346
1745AJ342;WW;26;79.68260346
1745AJ342;WW;27;79.68260346
1745AJ342;WW;28;79.68260346
1745AJ342;WW;29;79.68260346
1745AJ342;WW;30;79.68260346
1745AJ342;WW;31;79.68260346
1745AJ342;WW;32;79.88348734
1745AJ342;WW;33;79.88348734
1745AJ342;WW;34;79.88348734
1745AJ342;WW;35;79.88348734
1745AJ342;WW;36;79.88348734
1745AJ342;WW;37;79.88348734
1745AJ342;WW;38;79.88348734
1745AJ342;WW;39;79.48171957
1745AJ342;WW;40;79.48171957
1745AJ342;WW;41;79.48171957
1745AJ342;WW;42;79.48171957
1745AJ342;WW;43;79.07995179
1745AJ342;WW;44;79.48171957
1745AJ343;D;1;93.34270791
1745AJ343;D;5;92.53917236
1745AJ343;D;7;92.53917236
1745AJ343;D;8;92.53917236
1745AJ343;D;10;84.50381679
1745AJ343;D;11;84.50381679
1745AJ343;D;12;84.50381679
1745AJ343;D;13;84.50381679
1745AJ343;D;14;84.90558457
1745AJ343;D;15;84.50381679
1745AJ343;D;16;73.254319
1745AJ343;D;17;62.80835677
1745AJ344;D;1;92.94094014
1745AJ344;D;5;92.94094014
1745AJ344;D;7;91.7356368
1745AJ344;D;8;92.13740458
1745AJ344;D;10;83.29851346
1745AJ344;D;11;84.10204902
1745AJ344;D;12;83.29851346
1745AJ344;D;13;83.70028124
1745AJ344;D;14;84.10204902
1745AJ344;D;15;83.70028124
1745AJ344;D;16;70.04017678
1745AJ344;D;17;57.98714343
1745AJ344;D;18;46.73764564
1745AJ344;D;20;33.47930896
1745AJ344;D;21;27.05102451
1745AJ344;D;22;22.22981117
1745AJ344;D;23;18.61390117
1745AJ344;D;24;14.99799116
1745AJ344;D;25;12.18561671
1745AJ344;D;26;9.373242266
1745AJ344;D;27;6.560867818
1745AJ344;D;28;4.552028927
1745AJ344;D;29;2.141422258
1745AJ344;D;30;23.03334673
1745AJ344;D;31;81.28967457
1745AJ344;D;32;83.49939735
1745AJ344;D;33;83.90116513
1745AJ344;D;34;83.49939735
1745AJ344;D;35;83.90116513
1745AJ344;D;36;83.49939735
1745AJ345;D;1;83.70028124
1745AJ345;D;5;84.10204902
1745AJ345;D;7;83.29851346
1745AJ345;D;8;82.89674568
1745AJ345;D;10;74.86139012
1745AJ345;D;11;74.86139012
1745AJ345;D;12;74.86139012
1745AJ345;D;13;74.86139012
1745AJ345;D;14;75.26315789
1745AJ345;D;15;74.86139012
1745AJ345;D;16;62.40658899
1745AJ345;D;17;51.1570912
1745AJ345;D;18;41.9164323
1745AJ345;D;20;28.65809562
1745AJ345;D;21;23.4351145
1745AJ345;D;22;19.8192045
1745AJ345;D;23;16.2032945
1745AJ345;D;24;13.39092005
1745AJ345;D;25;10.5785456
1745AJ345;D;26;7.766171153
1745AJ345;D;27;5.355564484
1745AJ345;D;28;3.346725593
1745AJ345;D;29;1.337886701
1745AJ348;WW;1;80.48613901
1745AJ348;WW;5;82.4949779
1745AJ348;WW;7;80.08437123
1745AJ348;WW;8;80.08437123
1745AJ348;WW;10;71.64724789
1745AJ348;WW;11;72.04901567
1745AJ348;WW;12;72.04901567
1745AJ348;WW;13;72.04901567
1745AJ348;WW;14;72.04901567
1745AJ348;WW;15;71.64724789
1745AJ349;D;1;93.34270791
1745AJ349;D;5;96.55685014
1745AJ349;D;7;92.94094014
1745AJ349;D;8;92.94094014
1745AJ349;D;10;84.50381679
1745AJ349;D;11;84.50381679
1745AJ349;D;12;84.90558457
1745AJ349;D;13;84.50381679
1745AJ349;D;14;84.90558457
1745AJ349;D;15;84.90558457
1745AJ349;D;16;75.66492567
1745AJ349;D;17;66.82603455
1745AJ349;D;18;58.79067899
1745AJ349;D;20;47.94294898
1745AJ349;D;21;42.71996786
1745AJ349;D;22;38.3005223
1745AJ349;D;23;33.88107674
1745AJ349;D;24;30.26516673
1745AJ349;D;25;27.05102451
1745AJ349;D;26;24.23865006
1745AJ349;D;27;21.02450783
1745AJ349;D;28;18.61390117
1745AJ349;D;29;16.2032945
1745AJ349;D;30;37.09521896
1745AJ349;D;31;82.89674568
1745AJ349;D;32;84.70470068
1745AJ349;D;33;84.70470068
1745AJ349;D;34;84.70470068
1745AJ349;D;35;84.70470068
1745AJ349;D;36;85.10646846
1745AJ349;D;37;84.70470068
1745AJ349;D;38;84.70470068
1745AJ349;D;39;84.70470068
1745AJ349;D;40;84.70470068
1745AJ349;D;41;84.70470068
1745AJ349;D;42;84.70470068
1745AJ349;D;43;84.70470068
1745AJ349;D;44;84.70470068
1745AJ351;D;1;88.92326235
1745AJ351;D;5;90.93210125
1745AJ351;D;7;88.52149458
1745AJ351;D;8;88.52149458
1745AJ351;D;10;80.08437123
1745AJ351;D;11;80.48613901
1745AJ351;D;12;80.08437123
1745AJ351;D;13;80.08437123
1745AJ351;D;14;80.48613901
1745AJ351;D;15;80.48613901
1745AJ351;D;16;70.84371233
1745AJ351;D;17;62.00482121
1745AJ351;D;18;53.96946565
1745AJ351;D;20;43.12173564
1745AJ351;D;21;38.3005223
1745AJ351;D;22;34.28284452
1745AJ351;D;23;30.26516673
1745AJ351;D;24;26.64925673
1745AJ353;D;1;86.11088791
1745AJ353;D;5;80.88790679
1745AJ353;D;7;85.30735235
1745AJ353;D;8;85.30735235
1745AJ353;D;10;76.87022901
1745AJ353;D;11;77.67376456
1745AJ353;D;12;77.27199679
1745AJ353;D;13;76.87022901
1745AJ353;D;14;77.27199679
1745AJ353;D;15;77.27199679
1745AJ353;D;16;62.40658899
1745AJ353;D;17;49.95178787
1745AJ353;D;18;42.31820008
1745AJ353;D;20;29.46163118
1745AJ353;D;21;24.64041784
1745AJ353;D;22;20.62274006
1745AJ353;D;23;17.40859783
1745AJ353;D;24;14.59622338
1745AJ353;D;25;11.78384894
1745AJ353;D;26;9.373242266
1745AJ353;D;27;6.962635597
1745AJ354;WW;1;79.68260346
1745AJ354;WW;5;80.48613901
1745AJ354;WW;7;78.8790679
1745AJ354;WW;8;79.28083568
1745AJ354;WW;10;70.84371233
1745AJ354;WW;11;71.24548011
1745AJ354;WW;12;70.84371233
1745AJ354;WW;13;71.24548011
1745AJ354;WW;14;71.24548011
1745AJ354;WW;15;71.24548011
1745AJ358;D;1;92.13740458
1745AJ358;D;5;89.72679791
1745AJ358;D;7;91.33386902
1745AJ358;D;8;91.33386902
1745AJ358;D;10;83.29851346
1745AJ358;D;11;83.70028124
1745AJ358;D;12;83.29851346
1745AJ358;D;13;83.29851346
1745AJ358;D;14;83.70028124
1745AJ358;D;15;83.29851346
1745AJ358;D;16;70.44194456
1745AJ358;D;17;59.59421454
1745AJ358;D;18;52.76416231
1745AJ358;D;20;41.11289675
1745AJ358;D;21;35.88991563
1745AJ358;D;22;31.87223785
1745AJ358;D;23;28.25632784
1745AJ358;D;24;25.04218562
1745AJ358;D;25;22.22981117
1745AJ358;D;26;19.41743672
1745AJ358;D;27;17.00683005
1745AJ358;D;28;14.99799116
1745AJ358;D;29;12.58738449
1745AJ358;D;30;33.47930896
1745AJ358;D;31;80.88790679
1745AJ363;D;1;86.91442346
1745AJ363;D;5;82.4949779
1745AJ363;D;7;86.11088791
1745AJ363;D;8;86.11088791
1745AJ363;D;10;77.67376456
1745AJ363;D;11;78.07553234
1745AJ363;D;12;78.07553234
1745AJ363;D;13;77.67376456
1745AJ363;D;14;78.07553234
1745AJ363;D;15;78.07553234
1745AJ363;D;16;62.40658899
1745AJ363;D;17;49.14825231
1745AJ363;D;18;40.71112897
1745AJ363;D;20;27.05102451
1745AJ363;D;21;21.82804339
1745AJ363;D;22;17.81036561
1745AJ364;D;1;91.7356368
1745AJ364;D;5;88.52149458
1745AJ364;D;7;90.93210125
1745AJ364;D;8;90.93210125
1745AJ364;D;10;82.4949779
1745AJ364;D;11;82.89674568
1745AJ364;D;12;83.29851346
1745AJ364;D;13;82.89674568
1745AJ364;D;14;82.89674568
1745AJ364;D;15;82.89674568
1745AJ364;D;16;70.44194456
1745AJ364;D;17;59.59421454
1745AJ364;D;18;52.76416231
1745AJ364;D;20;41.51466452
1745AJ364;D;21;35.88991563
1745AJ364;D;22;31.47047007
1745AJ364;D;23;27.85456006
1745AJ364;D;24;24.23865006
1745AJ364;D;25;21.42627561
1745AJ364;D;26;18.61390117
1745AJ364;D;27;16.2032945
1745AJ364;D;28;13.79268783
1745AJ364;D;29;11.38208116
1745AJ364;D;30;32.27400562
1745AJ364;D;31;80.48613901
1745AJ364;D;32;82.69586179
1745AJ364;D;33;82.29409401
1745AJ364;D;34;82.69586179
1745AJ364;D;35;82.69586179
1745AJ364;D;36;82.29409401
1745AJ364;D;37;82.69586179
1745AJ364;D;38;82.69586179
1745AJ364;D;39;82.69586179
1745AJ364;D;40;82.69586179
1745AJ364;D;41;82.69586179
1745AJ364;D;42;82.69586179
1745AJ364;D;43;82.69586179
1745AJ365;WW;1;86.11088791
1745AJ365;WW;5;84.10204902
1745AJ365;WW;7;84.90558457
1745AJ365;WW;8;85.30735235
1745AJ365;WW;10;77.27199679
1745AJ365;WW;11;77.27199679
1745AJ365;WW;12;77.27199679
1745AJ365;WW;13;76.87022901
1745AJ365;WW;14;77.27199679
1745AJ365;WW;15;77.27199679
1745AJ365;WW;16;77.27199679
1745AJ365;WW;17;77.67376456
1745AJ365;WW;18;77.27199679
1745AJ365;WW;20;76.46846123
1745AJ365;WW;21;77.27199679
1745AJ365;WW;22;76.87022901
1745AJ367;D;1;84.10204902
1745AJ367;D;5;82.09321012
1745AJ367;D;7;82.89674568
1745AJ367;D;8;83.29851346
1745AJ367;D;10;75.26315789
1745AJ367;D;11;75.66492567
1745AJ367;D;12;75.26315789
1745AJ367;D;13;75.26315789
1745AJ367;D;14;75.26315789
1745AJ367;D;15;75.26315789
1745AJ367;D;16;63.61189233
1745AJ367;D;17;53.16593009
1745AJ367;D;18;46.33587786
1745AJ367;D;20;35.08638007
1745AJ372;WW;1;88.1197268
1745AJ372;WW;5;82.89674568
1745AJ372;WW;7;87.31619124
1745AJ372;WW;8;87.71795902
1745AJ372;WW;10;78.8790679
1745AJ372;WW;11;79.28083568
1745AJ372;WW;12;79.28083568
1745AJ372;WW;13;78.8790679
1745AJ372;WW;14;79.28083568
1745AJ372;WW;15;78.8790679
1745AJ372;WW;16;78.8790679
1745AJ372;WW;17;79.28083568
1745AJ372;WW;18;78.8790679
1745AJ372;WW;20;78.07553234
1745AJ372;WW;21;78.8790679
1745AJ372;WW;22;79.28083568
1745AJ372;WW;23;78.8790679
1745AJ372;WW;24;79.68260346
1745AJ372;WW;25;78.8790679
1745AJ372;WW;26;78.8790679
1745AJ372;WW;27;78.8790679
1745AJ372;WW;28;78.8790679
1745AJ372;WW;29;78.8790679
1745AJ374;D;1;85.70912013
1745AJ374;D;5;83.29851346
1745AJ374;D;7;84.90558457
1745AJ374;D;8;85.30735235
1745AJ374;D;10;76.87022901
1745AJ374;D;11;77.27199679
1745AJ374;D;12;76.87022901
1745AJ374;D;13;77.27199679
1745AJ374;D;14;77.27199679
1745AJ374;D;15;76.87022901
1745AJ374;D;16;64.81719566
1745AJ374;D;17;54.37123343
1745AJ374;D;18;47.13941342
1745AJ374;D;20;35.48814785
1745AJ374;D;21;29.86339896
1745AJ374;D;22;25.84572117
1745AJ374;D;23;21.82804339
1745AJ374;D;24;18.61390117
1745AJ374;D;25;15.80152672
1745AJ374;D;26;12.98915227
1745AJ374;D;27;10.5785456
1745AJ374;D;28;8.167938931
1745AJ374;D;29;6.15910004
1745AJ379;D;1;90.53033347
1745AJ379;D;5;84.90558457
1745AJ379;D;7;89.32503013
1745AJ379;D;8;89.72679791
1745AJ379;D;10;81.69144235
1745AJ379;D;11;82.09321012
1745AJ379;D;12;81.69144235
1745AJ379;D;13;81.69144235
1745AJ379;D;14;81.69144235
1745AJ379;D;15;81.69144235
1745AJ379;D;16;66.82603455
1745AJ379;D;17;54.77300121
1745AJ379;D;18;48.74648453
1745AJ379;D;20;37.49698674
1745AJ379;D;21;32.6757734
1745AJ379;D;22;28.65809562
1745AJ379;D;23;25.04218562
1745AJ379;D;24;21.82804339
1745AJ379;D;25;19.01566894
1745AJ379;D;26;16.60506227
1745AJ379;D;27;13.79268783
1745AJ379;D;28;11.38208116
1745AJ379;D;29;9.373242266
1745AJ384;WW;1;77.27199679
1745AJ384;WW;5;75.66492567
1745AJ384;WW;7;76.46846123
1745AJ384;WW;8;76.46846123
1745AJ384;WW;10;68.43310566
1745AJ384;WW;11;68.43310566
1745AJ384;WW;12;68.43310566
1745AJ384;WW;13;68.43310566
1745AJ384;WW;14;68.83487344
1745AJ384;WW;15;68.83487344
1745AJ384;WW;16;68.43310566
1745AJ384;WW;17;68.43310566
1745AJ384;WW;18;68.43310566
1745AJ384;WW;20;67.62957011
1745AJ384;WW;21;68.43310566
1745AJ384;WW;22;68.43310566
1745AJ384;WW;23;68.03133789
1745AJ384;WW;24;68.43310566
1745AJ384;WW;25;68.43310566
1745AJ384;WW;26;68.03133789
1745AJ384;WW;27;68.03133789
1745AJ384;WW;28;68.43310566
1745AJ384;WW;29;68.43310566
1745AJ384;WW;30;68.43310566
1745AJ384;WW;31;68.03133789
1745AJ384;WW;32;68.03133789
1745AJ384;WW;33;68.43310566
1745AJ384;WW;34;68.03133789
1745AJ384;WW;35;68.83487344
1745AJ384;WW;36;68.43310566
1745AJ384;WW;37;68.83487344
1745AJ384;WW;38;68.43310566
1745AJ384;WW;39;68.43310566
1745AJ384;WW;40;68.03133789
1745AJ384;WW;41;68.03133789
1745AJ384;WW;42;68.43310566
1745AJ384;WW;43;68.03133789
1745AJ384;WW;44;68.43310566
