"trait","meanImp","medianImp","minImp","maxImp","normHits","decision"
"top.geometry.fluo.hull.pc2..px..28",1.07229475035024,1.17196966244382,-1.00100150250438,2.43866096895118,0.0733822548365577,"Rejected"
"top.geometry.fluo.hull.pc1..px..28",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..28",0,0,0,0,0,"Rejected"
"top.intensity.fluo.lab.b.mean.28",1.86658371714064,1.89645342206224,-1.00100150250438,3.25972288353745,0.887925283522348,"Confirmed"
"top.intensity.fluo.lab.a.mean.28",1.09531986554283,1.25110765164531,-1.72525898800173,2.58280655850254,0.495663775850567,"Confirmed"
"top.intensity.fluo.lab.l.mean.28",1.84984282802776,1.89909820427871,0,3.3109418518842,0.863242161440961,"Confirmed"
"top.intensity.vis.hsv.h.brown2green.28",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.nir.mean.28",4.89685911556406,4.91256618718699,2.95447392961323,6.34177647760063,1,"Confirmed"
"top.intensity.vis.hsv.h.red2green.28",0,0,0,0,0,"Rejected"
"top.intensity.vis.hsv.s.mean.28",4.89080050015173,4.91351653049794,3.31780141497232,6.79884761707385,1,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.28",0.26896259891709,0,-1.00100150250438,1.30039707516029,0,"Rejected"
"top.intensity.vis.hsv.h.mean.28",0.72168620556365,1.00100150250438,0,2.21120364992626,0.00400266844563042,"Rejected"
"top.intensity.fluo.intensity.mean.28",1.12896980472886,1.26634878680567,-1.41705050316284,2.91193195671779,0.494996664442962,"Confirmed"
"top.intensity.vis.lab.a.mean.28",3.70322704849758,3.70462814620304,2.014256381777,5.38575392463906,1,"Confirmed"
"top.intensity.vis.hsv.v.mean.28",0.77364082518986,1.00100150250438,-1.00100150250438,2.18421302961589,0.0106737825216811,"Rejected"
"top.intensity.vis.lab.b.mean.28",2.95711359447168,2.97407278581344,1.24563391695614,4.29687858461273,0.99866577718479,"Confirmed"
"top.intensity.vis.lab.l.mean.28",0.765568057749032,1.00100150250438,0,2.62217401996575,0.00600400266844563,"Rejected"
"top.intensity.vis.rgb.blue.mean.28",0.430811891312916,0,0,1.66453911582321,0.00066711140760507,"Rejected"
"top.intensity.vis.rgb.red.mean.28",0.463047569301899,0,0,1.40275209380409,0,"Rejected"
"top.intensity.vis.rgb.green.mean.28",0.892129614046724,1.00100150250438,-1.00100150250438,2.17640920794136,0.0100066711140761,"Rejected"
"top.intensity.fluo.hsv.h.mean.28",0.052494075696754,0,0,0.505616252197035,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.28",1.44306334830641,1.45929594474927,-1.00100150250438,3.26255693334982,0.672448298865911,"Confirmed"
"top.intensity.fluo.hsv.s.mean.28",0.385203309970008,0,-1.00100150250438,1.41285987182396,0.00066711140760507,"Rejected"
"top.geometry.fluo.branchpoint.count.29",0,0,0,0,0,"Rejected"
"top.geometry.fluo.border.length..px..29",1.61217238890744,1.66459724827464,-0.424095095221415,3.35070703444596,0.762508338892595,"Confirmed"
"top.geometry.fluo.circumcircle.d..px..29",0.125125187813048,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.y..px..29",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.x..px..29",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.area..px..29",1.12717450252647,1.26071039453832,-1.00100150250438,2.7146904496807,0.469646430953969,"Confirmed"
"top.geometry.fluo.hull.compactness.16.29",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.circularity.29",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.length.29",0.554048634997736,0.828744617590664,-0.150664008188356,1.35194391794451,0,"Rejected"
"top.geometry.fluo.hull.fillgrade.....29",0.519317487166716,0.500500751252191,0,1.30206927713678,0,"Rejected"
"top.geometry.fluo.compactness.16.29",0.553680085681748,0.734144778112713,0,1.38458279965625,0,"Rejected"
"top.geometry.fluo.area..px.2..29",1.6242563573055,1.68340570974557,0,3.24497408620595,0.769179452968646,"Confirmed"
"top.geometry.fluo.leaf.length.mean..px..29",0.899344472552797,1.00100150250438,-1.00100150250438,2.06809037881584,0.0433622414943296,"Rejected"
"top.geometry.fluo.leaf.curvature.avg.29",-0.250250375626096,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.leaf.count.29",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.hull.points.29",-1.38777878078145e-17,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.leaf.width.mean..px..29",0.36826078474016,0.0261712678317135,0,1.19620904352928,0,"Rejected"
"top.geometry.fluo.minrectangle.length.b..px..29",0.820450011389144,1.00100150250438,0,1.85140266819428,0.00200133422281521,"Rejected"
"top.geometry.fluo.minrectangle.length.a..px..29",0.22023451361456,0,0,1.41493875815688,0.00066711140760507,"Rejected"
"top.geometry.fluo.hull.pc2..px..29",1.92186827706522,1.92623310905124,0,3.50331560913938,0.894596397598399,"Confirmed"
"top.geometry.fluo.hull.pc1..px..29",0.212267673883835,0,0,1.3942797771326,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..29",0,0,0,0,0,"Rejected"
"top.intensity.fluo.lab.b.mean.29",2.91916977966331,2.92612896282266,1.00100150250438,4.34316213788474,0.99866577718479,"Confirmed"
"top.intensity.fluo.lab.a.mean.29",2.87060394359332,2.89335086611046,1.18872043321133,4.34808398193832,0.997998665777185,"Confirmed"
"top.intensity.fluo.lab.l.mean.29",2.89839144702295,2.90966543034377,1.00100150250438,4.42810972931778,0.99733155436958,"Confirmed"
"top.intensity.vis.hsv.h.brown2green.29",0.187687781719572,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.nir.mean.29",4.93632605340417,4.95682555768555,2.45203074532243,6.74997021940257,1,"Confirmed"
"top.intensity.vis.hsv.h.red2green.29",0,0,0,0,0,"Rejected"
"top.intensity.vis.hsv.s.mean.29",4.91026336213336,4.92656990619454,2.30085532502642,6.49503689504182,1,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.29",0.67683138420065,1.00100150250438,-1.00100150250438,1.69958577991042,0.00733822548365577,"Rejected"
"top.intensity.vis.hsv.h.mean.29",0.655393729976001,1.00100150250438,-1.00100150250438,1.70248978915256,0.00133422281521014,"Rejected"
"top.intensity.fluo.intensity.mean.29",2.0502609293309,2.08032849009876,0,3.79601775863772,0.933955970647098,"Confirmed"
"top.intensity.vis.lab.a.mean.29",3.70458258821343,3.7216484390973,1.70405025243177,5.38236693259735,1,"Confirmed"
"top.intensity.vis.hsv.v.mean.29",1.11930169277329,1.16906891019792,-1.00100150250438,2.57448567226167,0.230820547031354,"Rejected"
"top.intensity.vis.lab.b.mean.29",3.03389590154908,3.0463778843379,1.00100150250438,4.59647894322126,0.999332888592395,"Confirmed"
"top.intensity.vis.lab.l.mean.29",0.803349172291111,1.00100150250438,-1.00100150250438,2.19944758223535,0.00867244829886591,"Rejected"
"top.intensity.vis.rgb.blue.mean.29",0.515204996622869,0,-1.00100150250438,1.70562652367556,0.00266844563042028,"Rejected"
"top.intensity.vis.rgb.red.mean.29",0.461795981771275,0,0,1.41626075194329,0.00066711140760507,"Rejected"
"top.intensity.vis.rgb.green.mean.29",1.10666621415836,1.16250311468569,-1.00100150250438,2.48684081328442,0.157438292194797,"Rejected"
"top.intensity.fluo.hsv.h.mean.29",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.29",2.91884387110388,2.92889310889291,1.00100150250438,4.45727341577551,0.99866577718479,"Confirmed"
"top.intensity.fluo.hsv.s.mean.29",0.428885325058662,0,0,1.61953012187473,0.00133422281521014,"Rejected"
"top.geometry.fluo.branchpoint.count.30",-0.125125187813048,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.border.length..px..30",1.17755059845284,1.30962655935718,-1.00100150250438,2.93020525115802,0.490993995997332,"Confirmed"
"top.geometry.fluo.circumcircle.d..px..30",0.31281296953262,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.y..px..30",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.x..px..30",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.area..px..30",1.95106998279919,1.95956466432093,-1.00100150250438,3.41329863194595,0.90660440293529,"Confirmed"
"top.geometry.fluo.hull.compactness.16.30",0.0625625939065239,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.circularity.30",0.270670914977887,0,-1.00100150250438,1.40480205824375,0.00066711140760507,"Rejected"
"top.geometry.fluo.hull.length.30",1.15896395292299,1.27113894287837,-1.00100150250438,3.0464329022066,0.471647765176785,"Confirmed"
"top.geometry.fluo.hull.fillgrade.....30",0.375375563439144,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.compactness.16.30",0.0861171835110099,0,0,1.37787493617616,0,"Rejected"
"top.geometry.fluo.area..px.2..30",2.27512091275712,2.27760047032841,0,3.71849961086787,0.971981320880587,"Confirmed"
"top.geometry.fluo.leaf.length.mean..px..30",0.793852992944314,1.00100150250438,-1.00100150250438,1.99267816230502,0.0180120080053369,"Rejected"
"top.geometry.fluo.leaf.curvature.avg.30",0.507973146734428,0.0806164475755557,-0.104471479744481,1.4159993503497,0.00133422281521014,"Rejected"
"top.geometry.fluo.leaf.count.30",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.hull.points.30",0.174224544640975,0,-0.661983064597642,1.00100150250438,0,"Rejected"
"top.geometry.fluo.leaf.width.mean..px..30",0.838294786926955,1.00100150250438,0,1.64715698983269,0.00333555703802535,"Rejected"
"top.geometry.fluo.minrectangle.length.b..px..30",0.876888287930166,1.00100150250438,-1.00100150250438,1.97208027451035,0.0166777851901268,"Rejected"
"top.geometry.fluo.minrectangle.length.a..px..30",0.573073142481047,1.00100150250438,0,1.16115825966168,0,"Rejected"
"top.geometry.fluo.hull.pc2..px..30",3.02320964963826,3.04496455940579,1.38458279965625,4.48136035075096,0.999332888592395,"Confirmed"
"top.geometry.fluo.hull.pc1..px..30",0.125125187813048,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..30",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.fluo.lab.b.mean.30",2.91200180069204,2.91486989518788,0.920069122291938,4.38810297135346,0.996664442961975,"Confirmed"
"top.intensity.fluo.lab.a.mean.30",2.28470203098903,2.30612426632651,0,4.30696703220049,0.955970647098065,"Confirmed"
"top.intensity.fluo.lab.l.mean.30",2.91459436278116,2.90728448612189,1.00100150250438,4.50246340457508,0.99866577718479,"Confirmed"
"top.intensity.vis.hsv.h.brown2green.30",0.0848795615784854,0,-1.00100150250438,1.35807298525577,0,"Rejected"
"top.intensity.nir.mean.30",4.92399048150657,4.92776337623001,2.83180228171431,6.67670025992955,1,"Confirmed"
"top.intensity.vis.hsv.h.red2green.30",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.vis.hsv.s.mean.30",4.89538138150365,4.91732563129945,2.75506990837153,6.41641401836352,1,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.30",0.062562593906524,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.vis.hsv.h.mean.30",0.439408486556369,0,0,1.72619169939931,0.00066711140760507,"Rejected"
"top.intensity.fluo.intensity.mean.30",1.92751225128376,1.95648998822887,-1.00100150250438,3.42729570880616,0.892595063375584,"Confirmed"
"top.intensity.vis.lab.a.mean.30",3.24481998205926,3.26773682942867,1.5685664029939,4.69241560678446,0.999332888592395,"Confirmed"
"top.intensity.vis.hsv.v.mean.30",1.09689343240081,1.00100150250438,0,2.76161913200422,0.0793862575050033,"Rejected"
"top.intensity.vis.lab.b.mean.30",3.70657590692829,3.71602967208497,1.92449931349384,5.53234977024483,1,"Confirmed"
"top.intensity.vis.lab.l.mean.30",0.850495151650073,1.00100150250438,-1.00100150250438,2.00952816874188,0.0113408939292862,"Rejected"
"top.intensity.vis.rgb.blue.mean.30",2.02113098385704,2.04636078143398,0,3.48235625917405,0.925283522348232,"Confirmed"
"top.intensity.vis.rgb.red.mean.30",0,0,0,0,0,"Rejected"
"top.intensity.vis.rgb.green.mean.30",1.05620898121366,1.00100150250438,-0.0864233257751847,2.77531969974803,0.0780520346897932,"Rejected"
"top.intensity.fluo.hsv.h.mean.30",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.30",2.90183169181658,2.91380426662529,1.23752998822283,4.2331634470144,0.99866577718479,"Confirmed"
"top.intensity.fluo.hsv.s.mean.30",0.597046829263819,0.49518204764355,-1.00100150250438,1.96947014239555,0.00333555703802535,"Rejected"
"top.geometry.fluo.branchpoint.count.31",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.border.length..px..31",0.59879907234458,1.00100150250438,0,1.31621659994283,0,"Rejected"
"top.geometry.fluo.circumcircle.d..px..31",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.y..px..31",0.250250375626096,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.x..px..31",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.area..px..31",1.64899769075643,1.68913878017106,0,3.3923290377484,0.785857238158773,"Confirmed"
"top.geometry.fluo.hull.compactness.16.31",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.circularity.31",0.125125187813048,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.length.31",0.870476214828649,1.00100150250438,0,1.96856292422821,0.0180120080053369,"Rejected"
"top.geometry.fluo.hull.fillgrade.....31",0.250250375626096,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.compactness.16.31",0,0,0,0,0,"Rejected"
"top.geometry.fluo.area..px.2..31",2.29493653952605,2.29299270650052,0,3.80106413997318,0.974649766511007,"Confirmed"
"top.geometry.fluo.leaf.length.mean..px..31",0.525824502095717,0.500500751252191,0,1.4061815160008,0,"Rejected"
"top.geometry.fluo.leaf.curvature.avg.31",0.851198261950382,1.00100150250438,0,1.8956887677893,0.0146764509673115,"Rejected"
"top.geometry.fluo.leaf.count.31",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.hull.points.31",0.409829206036566,0,0,1.41675431502912,0.00133422281521014,"Rejected"
"top.geometry.fluo.leaf.width.mean..px..31",0.64718405479785,1.00100150250438,-1.00100150250438,1.80574873060366,0.00533689126084056,"Rejected"
"top.geometry.fluo.minrectangle.length.b..px..31",0.39550664846058,0,-1.00100150250438,1.32309886284737,0,"Rejected"
"top.geometry.fluo.minrectangle.length.a..px..31",0.515761477245023,0,0,1.41607569277225,0.00200133422281521,"Rejected"
"top.geometry.fluo.hull.pc2..px..31",1.12959880991495,1.23046048433873,-1.00100150250438,2.39272755231022,0.357571714476318,"Rejected"
"top.geometry.fluo.hull.pc1..px..31",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..31",0,0,0,0,0,"Rejected"
"top.intensity.fluo.lab.b.mean.31",0.402814602373366,0,-1.00100150250438,1.61783495453244,0.00066711140760507,"Rejected"
"top.intensity.fluo.lab.a.mean.31",0.233146503584856,0,-1.00100150250438,1.24481087234148,0.00066711140760507,"Rejected"
"top.intensity.fluo.lab.l.mean.31",0.503590316148316,0.705113540985746,-1.00100150250438,1.5977851807365,0.00466977985323549,"Rejected"
"top.intensity.vis.hsv.h.brown2green.31",0.0859279676101774,0,-1.00100150250438,1.29782259989672,0,"Rejected"
"top.intensity.nir.mean.31",4.89003313813844,4.90613096191206,2.69981177810215,6.74580658420501,1,"Confirmed"
"top.intensity.vis.hsv.h.red2green.31",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.vis.hsv.s.mean.31",3.24254793911733,3.25585982869159,1.72636237548493,4.6611647234451,1,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.31",0.670002708381843,1.00100150250438,-1.70923680803459,2.43404695024871,0.0133422281521014,"Rejected"
"top.intensity.vis.hsv.h.mean.31",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.fluo.intensity.mean.31",0.434846948261856,0,0,1.46584036850396,0.00133422281521014,"Rejected"
"top.intensity.vis.lab.a.mean.31",0.989601674816996,1.00100150250438,-1.00100150250438,2.39046217013395,0.0246831220813876,"Rejected"
"top.intensity.vis.hsv.v.mean.31",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.vis.lab.b.mean.31",1.1082100243767,1.21446541889315,-1.00100150250438,2.59186305781161,0.461641094062708,"Confirmed"
"top.intensity.vis.lab.l.mean.31",0.121728137619943,0,-0.054352803089682,1.00100150250438,0,"Rejected"
"top.intensity.vis.rgb.blue.mean.31",2.22513088408933,2.23966973848408,0,3.89517063269189,0.962641761174116,"Confirmed"
"top.intensity.vis.rgb.red.mean.31",0.312797203706548,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.vis.rgb.green.mean.31",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.fluo.hsv.h.mean.31",0.250250375626096,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.31",0.364313381619326,0,-1.00100150250438,1.40231900508359,0.00133422281521014,"Rejected"
"top.intensity.fluo.hsv.s.mean.31",0.085375487014943,0,-1.00100150250438,1.36600779223909,0,"Rejected"
